12713e59d452ba10baeaaa105c73b99a	18	2491	player
12713e59d452ba10baeaaa105c73b99a	19	2773	player
12713e59d452ba10baeaaa105c73b99a	2	1386	player
12713e59d452ba10baeaaa105c73b99a	20	1386	player
12713e59d452ba10baeaaa105c73b99a	21	3054	player
12713e59d452ba10baeaaa105c73b99a	22	1386	player
12713e59d452ba10baeaaa105c73b99a	23	2913	player
12713e59d452ba10baeaaa105c73b99a	24	1386	player
12713e59d452ba10baeaaa105c73b99a	25	6128	player
12713e59d452ba10baeaaa105c73b99a	26	2089	player
12713e59d452ba10baeaaa105c73b99a	27	1527	player
12713e59d452ba10baeaaa105c73b99a	28	1667	player
12713e59d452ba10baeaaa105c73b99a	29	2210	player
12713e59d452ba10baeaaa105c73b99a	3	1527	player
12713e59d452ba10baeaaa105c73b99a	30	2511	player
12713e59d452ba10baeaaa105c73b99a	31	4199	player
12713e59d452ba10baeaaa105c73b99a	32	1687	player
12713e59d452ba10baeaaa105c73b99a	33	1446	player
12713e59d452ba10baeaaa105c73b99a	34	0	nosound
12713e59d452ba10baeaaa105c73b99a	35	924	player
12713e59d452ba10baeaaa105c73b99a	4	56746	player
12713e59d452ba10baeaaa105c73b99a	5	89720	player
12713e59d452ba10baeaaa105c73b99a	6	67315	player
12713e59d452ba10baeaaa105c73b99a	7	33597	player
12713e59d452ba10baeaaa105c73b99a	8	3194	player
12713e59d452ba10baeaaa105c73b99a	9	1245	player
12a4163a59ec963e25083216fd9013c8	1	5992	player+silence	uade	Protracker compatible	0	42758	3a4d1350	75225012	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._18
15f5f476eb90dea0f63060eff8d7b2b7	1	9082	player	uade	Protracker	0	151524	ae692be9	3820889e	1993/Pinball_Dreams-TRSI.ZIP/Pinball_Dreams-TRSI/trsipbdr.zip/PD.ZIP/LEVEL2.MOD
15f5f476eb90dea0f63060eff8d7b2b7	10	61207	player
15f5f476eb90dea0f63060eff8d7b2b7	11	51320	player
15f5f476eb90dea0f63060eff8d7b2b7	12	3335	player
15f5f476eb90dea0f63060eff8d7b2b7	13	1687	player
15f5f476eb90dea0f63060eff8d7b2b7	14	3616	player
15f5f476eb90dea0f63060eff8d7b2b7	15	2973	player
15f5f476eb90dea0f63060eff8d7b2b7	16	6691	player
15f5f476eb90dea0f63060eff8d7b2b7	17	2491	player
15f5f476eb90dea0f63060eff8d7b2b7	18	4460	player
15f5f476eb90dea0f63060eff8d7b2b7	19	2170	player
15f5f476eb90dea0f63060eff8d7b2b7	2	129849	player
15f5f476eb90dea0f63060eff8d7b2b7	20	4079	player
15f5f476eb90dea0f63060eff8d7b2b7	21	133767	player
15f5f476eb90dea0f63060eff8d7b2b7	22	1687	player
15f5f476eb90dea0f63060eff8d7b2b7	23	2913	player
15f5f476eb90dea0f63060eff8d7b2b7	24	16838	player
15f5f476eb90dea0f63060eff8d7b2b7	25	0	nosound
15f5f476eb90dea0f63060eff8d7b2b7	26	6269	player
15f5f476eb90dea0f63060eff8d7b2b7	27	2431	player
15f5f476eb90dea0f63060eff8d7b2b7	28	1446	player
15f5f476eb90dea0f63060eff8d7b2b7	29	9484	player
15f5f476eb90dea0f63060eff8d7b2b7	3	2994	player
15f5f476eb90dea0f63060eff8d7b2b7	30	1446	player
15f5f476eb90dea0f63060eff8d7b2b7	31	3918	player
15f5f476eb90dea0f63060eff8d7b2b7	32	2431	player
15f5f476eb90dea0f63060eff8d7b2b7	33	5807	player
15f5f476eb90dea0f63060eff8d7b2b7	34	1828	player
15f5f476eb90dea0f63060eff8d7b2b7	35	3235	player
15f5f476eb90dea0f63060eff8d7b2b7	36	9082	player
15f5f476eb90dea0f63060eff8d7b2b7	37	823	player
15f5f476eb90dea0f63060eff8d7b2b7	4	1687	player
15f5f476eb90dea0f63060eff8d7b2b7	5	1808	player
15f5f476eb90dea0f63060eff8d7b2b7	6	2833	player
15f5f476eb90dea0f63060eff8d7b2b7	7	4018	player
15f5f476eb90dea0f63060eff8d7b2b7	8	1949	player
15f5f476eb90dea0f63060eff8d7b2b7	9	2873	player
17f82b155eb4bfff782d4760aa545a76	1	197245	player	uade	Protracker compatible	0	27396	a74a2b38	c08c0915	1993/Reach_Out_for_Gold-TDT.ZIP/Reach_Out_for_Gold-TDT/gold2tdt.zip/DATA3
1d1b9c839fc9bf77c276fc69babdd341	0	103525	player	libopenmpt	Epic MegaGames MASI (New Version)	4	50450	61730a55	a4565a6e	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz5.zip/SONG4.PSM
1e1bdca2c6b874f5a7943d97185cd64a	1	7796	player	uade	Protracker	0	1422948	556fe16f	fdea1776	1994/Final_Fight-FGH.zip/Final_Fight-FILANFGH/fnlfght2.zip/FF-DISK2.DAT
1e1bdca2c6b874f5a7943d97185cd64a	10	15231	player
1e1bdca2c6b874f5a7943d97185cd64a	11	19953	player
1e1bdca2c6b874f5a7943d97185cd64a	12	25077	player
1e1bdca2c6b874f5a7943d97185cd64a	13	4601	player
1e1bdca2c6b874f5a7943d97185cd64a	14	5164	player
1e1bdca2c6b874f5a7943d97185cd64a	15	9725	player
1e1bdca2c6b874f5a7943d97185cd64a	16	9725	player
1e1bdca2c6b874f5a7943d97185cd64a	17	1125	player
1e1bdca2c6b874f5a7943d97185cd64a	18	2310	player
1e1bdca2c6b874f5a7943d97185cd64a	19	2813	player
1e1bdca2c6b874f5a7943d97185cd64a	2	38520	player
1e1bdca2c6b874f5a7943d97185cd64a	20	2793	player
1e1bdca2c6b874f5a7943d97185cd64a	21	4722	player
1e1bdca2c6b874f5a7943d97185cd64a	22	743	player
1e1bdca2c6b874f5a7943d97185cd64a	23	3616	player
1e1bdca2c6b874f5a7943d97185cd64a	24	924	player
1e1bdca2c6b874f5a7943d97185cd64a	25	2170	player
1e1bdca2c6b874f5a7943d97185cd64a	26	18828	player
1e1bdca2c6b874f5a7943d97185cd64a	27	3838	player
1e1bdca2c6b874f5a7943d97185cd64a	28	2109	player
1e1bdca2c6b874f5a7943d97185cd64a	29	2632	player
1e1bdca2c6b874f5a7943d97185cd64a	3	2391	player
1e1bdca2c6b874f5a7943d97185cd64a	30	1085	player
1e1bdca2c6b874f5a7943d97185cd64a	31	1326	player
1e1bdca2c6b874f5a7943d97185cd64a	32	1627	player
1e1bdca2c6b874f5a7943d97185cd64a	33	1748	player
1e1bdca2c6b874f5a7943d97185cd64a	34	1326	player
1e1bdca2c6b874f5a7943d97185cd64a	35	3476	player
1e1bdca2c6b874f5a7943d97185cd64a	36	9243	player
1e1bdca2c6b874f5a7943d97185cd64a	37	1085	player
1e1bdca2c6b874f5a7943d97185cd64a	38	1145	player
1e1bdca2c6b874f5a7943d97185cd64a	39	20556	player
1e1bdca2c6b874f5a7943d97185cd64a	4	38802	player
1e1bdca2c6b874f5a7943d97185cd64a	40	4742	player
1e1bdca2c6b874f5a7943d97185cd64a	41	1085	player
1e1bdca2c6b874f5a7943d97185cd64a	42	0	nosound
1e1bdca2c6b874f5a7943d97185cd64a	43	4923	player
1e1bdca2c6b874f5a7943d97185cd64a	5	42278	player
1e1bdca2c6b874f5a7943d97185cd64a	6	2129	player
1e1bdca2c6b874f5a7943d97185cd64a	7	1728	player
1e1bdca2c6b874f5a7943d97185cd64a	8	2592	player
1e1bdca2c6b874f5a7943d97185cd64a	9	3114	player
1e61f47ce71d24828f2a1e1656786978	0	23005	player	libopenmpt	DSMI Advanced Music Format v14	4	19767	74443c02	3a51c204	1994/Cannon_Fodder_2-HBD.zip/Cannon_Fodder_2-HYBRID/cf2-2hbd.zip/WINLEVEL.AMF
1e61f47ce71d24828f2a1e1656786978	0	23005	player	libopenmpt	DSMI Advanced Music Format v14	4	19767	74443c02	3a51c204	1995/Jigsaw.It-LNS.zip/WINLEVEL.AMF
2359f6c018943f7de7ed601d1bcd3cd5	1	36933	player	uade	Noisetracker 1.x	0	58644	2c902824	ac5a7e3c	1993/RoboCod-THG.ZIP/RoboCod-THG/robocod.zip/MOD.ELG
23bba2b5c1863488071515ed0e7b13b1	0	69017	player	libopenmpt	DSMI Advanced Music Format v14	4	58718	9554e9f7	42f9de7f	1994/Cannon_Fodder_2-HBD.zip/Cannon_Fodder_2-HYBRID/cf2-2hbd.zip/LOADER.AMF
2698444396fbade5c0906a9e7ecb0051	1	96854	player	uade	Protracker	0	136559	c38789fc	291c13ee	1993/Sexy_Stax-PE.zip/Sexy_Stax-PE/staxs2pe.zip/WIN.DAT
28552eeb28a358811f901fbd83acce6a	1	27991	player	uade	Protracker	0	48826	5d656b94	bc9ef05c	1994/Space_Federation-GNS.zip/Space_Federation-GENESIS/gns-spf1.zip/STAR.ARJ/music/menu.mod
28552eeb28a358811f901fbd83acce6a	1	27991	player	uade	Protracker	0	48826	5d656b94	bc9ef05c	1994/Star_Reach-GLORY.zip/Star_Reach-GLORY/gl-star1.zip/STAR.ARJ/music/menu.mod
28552eeb28a358811f901fbd83acce6a	2	1808	player
29360758cff10c8cc0c559718408a377	1	28381	player+silence	uade	Protracker compatible	0	33276	31f69ae8	8c99ef61	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._17
2b2bdf36d428ada4764cc55a714467ac	1	15472	player	uade	Protracker compatible	0	133756	140508ae	3f842e57	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._00
2c48fc797c90a92c635c516a8c86361f	0	84354	player	libopenmpt	Epic MegaGames MASI (New Version)	4	55861	e4ab8928	973da738	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz5.zip/SONG9.PSM
2fa02641eb7b0a736c5ec9581c7350c2	1	15472	player	uade	Protracker	0	14766	e48f3f24	b5f1879b	1994/Diggers-TRN.zip/Diggers-TYRANNY/trn-dig4.zip/DISK4.ARJ/sound/gameo.mod
34d3667ce7f1a00cc52d97e74670ab84	1	168534	player+silence	uade	Soundtracker II (31 instr.)	0	101356	b0c4af31	25f09cf2	1994/Diggers-TRN.zip/Diggers-TYRANNY/trn-dig4.zip/DISK4.ARJ/sound/title.mod
352b2f707f78268b3529c7e53bec8940	1	163587	player	st23play	Scream Tracker 2.x	4	29830	249d09d6	92abcf83	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/SOUND4.STM
361c8868f5ce275c6a34da14fa7ef94c	1	82085	player	uade	Protracker	0	71985	03cec34c	747e56a3	1993/Sexy_Stax-PE.zip/Sexy_Stax-PE/staxs2pe.zip/I.DAT
3a6b407973e4425a294de063cf67aa2f	1	258593	player	uade	Protracker	0	154864	68e608e3	f2b7f942	1994/Brudal_Baddle_Registered-PNX.zip/Brudal_Baddle_Registered-PNX/pnx-brb2.zip/RENE.MOD
3aaee41290193b20af044f496b12bd61	0	109677	player	libopenmpt	Epic MegaGames MASI (New Version)	4	79609	756c2db6	fd1e4e27	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz4.zip/MENUSNG.PSM
3bdcbd318d4a1bd853f912b4a26ff011	0	32404	player	libopenmpt	Karl Morton Music Format	4	228741	6976227a	672a471d	1994/Micro_Machines_Special_Edition-RAZOR.zip/Micro_Machines_Special_Edition-RAZOR/mm2.arj/mm2/music/bonus.mus
3bdcbd318d4a1bd853f912b4a26ff011	0	32404	player	libopenmpt	Karl Morton Music Format	4	228741	6976227a	672a471d	1995/Prisoner_Of_Ice-LGC.zip/Micro_Machines_Special_Edition-RAZOR/mm2.arj/mm2/music/bonus.mus
3bdcbd318d4a1bd853f912b4a26ff011	1	5358	player
3bdcbd318d4a1bd853f912b4a26ff011	2	2935	player
3c0e1f24842511e1fca658371bfd94a0	0	68159	player	libopenmpt	Epic MegaGames MASI (New Version)	8	116964	249e0b68	a4d6b3ea	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz3.zip/ENDSONG.PSM
3e863cfd9a45cd4e0c3a981374216c1f	1	53872	player	uade	Noisetracker 1.x	0	67668	89599a11	0fe40b36	1993/Network_Q_RAC_Rally-THG.zip/Network_Q_RAC_Rally-THG/rally-1.zip/RAL_MENU.MOD
