0a456aadad97	The Fox	Bignonia	Aztec Challenge	
0a4eba4da4e1	Mad Max		Amberstar	1991
0a53b7ea8eec		Activas	Fruitbasket	
0a53f54d460c	Mad Max			
0a5cea11841b	Mobby			
0a6db4191030	Mad Max			
0ab1d3a56b6a	Matt Furniss			
0ac7e9b1e7f5	JaZz			
0b1cacc3d41f	Tony Williams			
0b1df500f3ab	Allister Brimble	Codemasters	Slightly Magic	1991
0b3635e32700	Oxide			
0b7497ce3fc4	Mad Max			
0ba99c3866df	Twice			1995
0bed070b8986	Iso			
0bf25b4dde88	The Fox	Music Disk	Mystical Tunes	
0c04f12c523f	Tao			
0c1c0c79e867	FreQvibes			
0c1fa2e2322e	Martin Walker			
0c27390ac18e	Zzzax		Rap Is Crap	1991
0c3cc19dc9a7	Ben Daglish			
0c864d6bca76	David Whittaker			
0caf29862778	Joard~Lotus		Synth Dream	
0cb3ff7242a5	JaZz			
0cc15d28e017	Mad Max			
0cc755a337d7	Mr.Tickle			
0cfcb9aadd4b	Zzzax	UGA and 17Bit Compo		1990
0d0a30940055	Mr.Soundwave			1992
0d1cd9afd31b	Mad Max			
0d2312592218	Chris Mad			
0d29e9c5638d	Jonathan Dunn			
0d4e436296a4	Rudolf Stember	Ascon	Anstoss	1993
0d4e9ed59768	Allister Brimble		Super Sonix Music Demo	
0d52c5640b04	Rudolf Stember	Ascon	Anstoss	1993
0d6e1d957a04	Pink	Abyss	Diznee Land 8	1995
0d827563c14d	Mad Max			
0db8055a4908	Rudolf Stember	Ascon	Anstoss	1993
0ddd68a1aabc	David Whittaker			
0df74cb0c309	Mad Max			
0e05d5a977bd	JaZz			
0e38e554595c	Joard~Lotus		Synth Dream	
0e41e466dbf0	Pierre Eric Loriaux			
0e6ce472d838	Mark Cooksey	Elite~Erbe~Warner	Gremlins 2 : The New Batch	1990
0e6fc67da3be	ACC		Synth Samples IV	
0e77e3a3bb4f	Chris Huelsbeck	Kaiko~Software 2000	Gem 'Z	1992
0e998b796a0e	Tao			
0e99ac840e8a	Twice			1996
0ea0a334e7b6	Mr.Soundwave			1991
0ea891e6898d	Mobby			
0ecd05cb3a43	Mad Max			
0ed0a32a66e8	Tao			
0efa3bee968f	Rudolf Stember	Rainbow Arts	Mad TV	1991
0f1685e0193c	Matt Furniss			
0f42e9dd296c	Svinto			
0f47c8a76264	JaZz			
0f47fd92572e	Joard~Lotus		Synth Dream	
0f5b9dfb99a4	JaZz			
0f869aa7cb39	Twice			
0f8cfb27ed7a	Hans-Hermann Franck	Bytec	Cobra	1991
0f96947ae466	Mad Max			
0f9810d5fccc	Exodus			
0f9f7c51eef1	Rob Hubbard			
0fe44b693167	Janko Mrsic-Flogel			
0ff1548eecc2	Twice		Revolution	1993
0ff432802433		Music Studio		
0ff9feb4aada	Ben Daglish			
100ddf0616bc	The Hooligan			
100e7c0c9786	Mad Max			
101b63e85b70	Rudolf Stember	Ego Soft.~Rainbow Arts	Flies	1992
104495e96e48	David Whittaker			
104a4b34dbcd	Mad Max			
105fdfbc20e9	Jason Page~Jon Hare~Richard Joseph		Sensible World Of Soccer	
10769ad78d9b	Twice			1995
108e16512379	Tao			
10933c0ebbaf	Big Alec			
109f88bfc4b2	Ganjaman			
10b76a337e94	JaZz			
10ca2bc5b237	Mr.Tickle		THX Colly 2	
10ebba2995fa	Iso			
10fd8ee9339d	JaZz			
10ffa7b2479d	Zzzax		Orchestral Delights	1991
112f22cc3c48	The Fox	Bignonia	Frantic Freddie	1991
11397f6c9e5e	Twice		Revolution	1993
114c38fd548f	The Hooligan			
115c8ccbdc96	Rudolf Stember	Rainbow Arts	Mad TV	1991
115cf38cda6c	Miao			
119b1a85e70f	Mad Max	Thalion	Tower FRA	1990
11a8cd9bc755	ACC		Synth Samples IV	
11c378eac2fc	Baz			
11ceb9ff86b1		Megatizer		
11fd84df5b0d	Muffler		Motorola Inside 98	
121bc1249da5	Jonathan Dunn			
12243ba6c3e1	David Whittaker			
1251c38c3a21	4-Mat			
125b055d16bf	Mark Cooksey			
125d4aaccd71	Rudolf Stember	Play Byte	Ugh!	1991
126b52da32ea	Scavenger			
1279f09951d1	Icebreaker			1997
127bf5e5c1d8	Mad Max			
1285136caa87	Ben Daglish			
129af749a76d	Chris Huelsbeck	Factor 5~Kaiko~Rainbow Arts	Turrican III	1993
12b8e3d8f5e3	Oxide		Klub Diznee 3	1997
12c3c0bf5625	Twice			1994
12e73f8d0b93	Svinto			
1305b237d544	Buzzer			
130f63c1d9c3	Hagar			
1315cc3ce41d	Twins			
132cc7d99404	Rudolf Stember	Art Department	BiFi Adventure II	1994
1336f69b2e2a	Svinto			1999
13375ce521e3	Tao			
1337a09e4a38	Ben Daglish			
133dd4da05fc	Zzzax		Newsflash 4	1989
13504f9a181a	Juice			
13580bc1c31f	Ben Daglish	Gremlin	Switchblade	1989
1358ae803ccb	Uncle Art	Activision~System 3	Bankok Knights	1989
136890fbe548	JaZz			
13ef9801525f	Pink	Abyss	Diznee Land 8	1995
140d4e19baa9	Michael Tschoegl	Linel	The Never Ending Story II	1990
1413a0edd1fe	Yelm			
144b8e03201a	Francesco Gambino			1995
14637e10d97b	Develin		Klub Diznee 4	1998
147a101c3df4	Rudolf Stember	Ascon	Anstoss	1993
148b39e770ab	Jason Page			
14aa4191942e	Charles Callet	Incal~UBI Soft	Sir Fred : The Legend	1989
14b34181d0ab	Karsten Obarski			
14b3e0478b50	Chris Huelsbeck		Carribean Disaster	1994
14d769bda679	The Hooligan			
14e6e9b2e9a5	Sire			
14f0079eea8a	Mad Max		A Prehistoric Tale	1990
1515a9b3c6ee	Rudolf Stember	Art Department	Telekommando II	1993
1522c8af5526	Chris Huelsbeck			
1530a5937a1f	Twice			1995
1560c8621e71	Svinto			
1570a905af16	Excellence In Art			
159581910f06	Jesper Olsen	Rainbow Arts~Softgold	Lollypop	1994
15b6ec109cdb	4-Mat			
15d1cacff5a2	Mad Max			
15f2f709b65c	Vim		Klub Diznee 3	1997
15f655ddcafa	Rudolf Stember	Ascon	Der Patrizier	1992
1626c1871af2	Justin Scharvona			
162b52b08d58	Chris Huelsbeck	Blue Byte	Battle Isle	1991
1650b16a45e7	Zzzax		Rap Is Crap	1991
165809f19533	Twice		Revolution	1994
165d5746b0eb	Tommy			1997
166416d612d9	Pierre Eric Loriaux			
166d39d2d4a2	JaZz			
1675b4e87d9c	The Hooligan			
16f15a46c127	Paul Van Der Valk		Imploder	
1731beaafac9	Lap			
1745bc9c2555	Sebastiaan Lentfert		Crazy Copper	1989
175e4438a375	Richard Joseph			
1768e476b381	Mad Max			
177fe7b70b3a	Mad Max			
178a9b2ff32b	Zzzax		Rap Is Crap	1991
179872f5d209	Svinto			
17b6c1bb6690	Iso			
17bb66b1f585	Keith Tinman			
17c0b26b4dd8	The Hooligan			
17fd4c89bf94	Mike Davies			
1830213453b5	Zzzax		Rap Is Crap	1991
183da2a5cc5d	Tommy			1997
18405fb312c2	Mad Max			
185e65e3c789	JaZz			
186ec272b439	ERN0	Vanguard		1991
1870694fb269	Martin Walker		Reach For The Skies	
188dfc8faa90	Mad Max		5th Gear	
18a523eedf5f	David Whittaker			
18b693bffa0c	Slam			
18dca22f12a3	JaZz			
18ea6f065548	Mermaid			1999
18f33fe55e78	Mad Max			
1909bd6f7d8f	David Whittaker			
191b8c522026	Tao			
191f819e6411	Ben Daglish	Gremlin	F.O.F.T	1989
192b9b1a59b0	Mad Max		Leavin' Teramis	
192c794b9bdc	Flapjack		Psychol #13	1998
193be309cede	Mad Max			
19491fc0e659	ACC		Synth Samples IV	
194e189f7f27	Baz			
19530c5934a3	Baz			
1953741a9e3b	Sire			
195e1aba5fd0	Karsten Obarski			
1960feb65f56	Ben Daglish			
19651107b28a	Zzzax		Rap Is Crap	1991
198429c839ea	Rudolf Stember	CP Verlag	Norse Gods	1991
19aa25f717e4	JaZz			
19d48e6dccb5	David Whittaker			
19e0fc3490f5	Pierre Eric Loriaux			
19ed56bde903	Jesper Olsen	Rainbow Arts~Softgold	Lollypop	1994
19f89cd37e73	Mike Davies			
1a0f717db68e	Ben Daglish			
1a1d0eb64c25	Baz			
1a1f803eadef	Anthony Lees			
1a20153411ee	Twice			1994
1a434ceaaf4c	Rudolf Stember	Ascon	Der Patrizier	1992
1a4b590521ec	Sebastiaan Lentfert		Expressions	1989
1a4eee33922b	Martin Walker		Hunter	
1a5ca29a5b07	Mattias Nord			1995
1a7c11fd51c1	Paul Shields			
1a7fe16d6204	Twins	Music Compo	Virtual Conspiracy	1995
1a8e0ddc1d36	Chris Huelsbeck	Factor 5~Kaiko~Rainbow Arts	Turrican III	1993
1ae4f444c6ee	Allister Brimble	Team 17	Project-X	1992
1af20c0d2d6f		Microprose~Spectrum Holobyte~Sphere	Super Tetris	
1afa06c875c9	JaZz		Opaque 1	
1b148e1d4b3b	Zzzax		Grolsh Party Intro	1990
1b181d2f48d1	Snille			1995
1b2f1e67905c	FreQvibes		Klub Diznee 4	1998
1b6f71a3c16d	Silok			
1b712b57ea82	Mr.Soundwave			1992
1b7ae7d56c54	Mad Max			
1b952969ade5	Rudolf Stember	Ascon	Anstoss	1993
