04af5f8b3234			Leisure Suit Larry I	
04af99bd613a			Projectyle	
04c6ba38ba0b			Monster Business	
04df9189d07e		Iris	Noise From Heaven 3	
04f77664f3f9		Eremation	Outlaw Issue 2	
0502fd418205	Hannes Seifert		1869 (AGA)	
051ff8f81aee			Metal Masters	
0522e392ccb7	Marcin Jaranowski		Ciemna Strona	
05258f98dd07			Jupiter Probe	
053e26664097	Gian Luca Gaiba		Simulman 8 - Il Giardino Virtuale	
054954196604	Matt Furniss		Arabian Nights	
055c41f500e4			Toki (Atari ST)	
05630a0e9f86			Manhunter I	
056637205316	Andrew J		Boppin'	
056dee95b66b			Gnomie By Night	
0582d685a12b			Manhunter II	
058e6faa5ba1	Gian Luca Gaiba		L'Uomo Ragno 1 - Il ritorno di Hobgoblin	
059f6efdefc8			Terramex	
05a578c50a36			Projectyle	
05b8121d9034			Buggy Commando	
05b8f804273d			Premiere	
05b91aeece47			Star Control II	
05bb2ea2b4f8		CrossTechnics~Sphinx Software	Intact	1989
05c22c3f4d8b	Gian Luca Gaiba		Simulman 9 - Il Giocattolaio	
05cb3d6c9fae			His Master's Noise	
05ccf0d1977f		Firebird~Magic Logic	Golden Path	1987
05d5c0b80ccc	Rudolf Stember		Software Manager	
05d80f052486			Star Control II	
05dadf37f856			Obsession (Atari STE)	
05ec0a708ad2	Ron Klaren		Beverly Hills Cop	
0618b38651e4			Black Cauldron	
06238919c8ba			His Master's Noise	
06262f8798ee		Paranoia	Son Et Lumiere	
0627dfdbc1f5			Killing Cloud	
06305a3b918f			Manhunter II	
064c9ef17fe3			Rise Of The Dragon	
065b2d6e9eea	Jean Baudlot		Operation Wolf	
065f4105d191			Spot	
0660931ea5bd			Beneath A Steel Sky	
06643ecbae81	Lorenzo Toni		Dylan Dog - Gli Uccisori	
0669aeadd822	Barry Leitch		Zone Warrior	
067b85d38865			Manhunter I	
06a67edc6b9e			Pictures At An Exhibition	
06bfc40041dd			Elite	
06c73c16252e	Rudolf Stember		Karamalz Cup - Eis Hockey	
06eddbd6c5c1			The Games: Summer Edition	
07067eb0fda1	Lorenzo Toni		Dylan Dog - Gli Uccisori	
071172283613			Harald Hårdtand	
0716743fa3b0		Activas	The Musical FruitBasket	
071abf177526	Clemens Helbock~Hannes Seifert		Burn Time	
071c3a7863aa	Gian Luca Gaiba		Dylan Dog 1 - La Regina delle Tenebre	
071ef7ec56de			Transplant	
072903aa92c8			Ashes of Empire	
07372e8f8c23			Kelly X	
0769e850a96e	Chris Huelsbeck		Jim Power (unknown version)	
076f913da751	Marc Francois/Sonix Systems~Mark Knight		Guy Spy	
077225623d0c	Lorenzo Toni		Dylan Dog - Gli Uccisori	
0772edc38eb5			Chambers Of Shaolin	
077976050913			Manhunter II	
07915724fc49	Łukasz Kałuski		American Poker	
0797b1a1e2d1			Lethal Xcess	
0798a9e93685		Titanics	Sesame Street	
07af09082685	Gian Luca Gaiba		Time Runners 14 - Toraxid: Stella di Guerra	
07d8c13ecaba	Carlo Demichelis		I Play 3D-Soccer	
07de39f1b143	Carlo Demichelis		Football Champ	
07eca35d8a21			Hunter	
07ee5c31b988			Mixed-Up Mother Goose	
07f346055e29	Matthias Steinwachs		Lionheart	
080255c62897	Gian Luca Gaiba		Time Runners 30 - Duello Finale	
08056c2b36c5	Matthias Steinwachs		AmberMoon	
081049fb9793		Iris	Noise From Heaven 1	
0810ea31690a	Gian Luca Gaiba		Time Runners 13 - Cyberkiller	
0816d89a55ca		Spaceballs	Whatever Rocks Your Boat	
081e79f86294	Gian Luca Gaiba		Dylan Dog 1 - La Regina delle Tenebre	
0837cde64106	Brian Johnston~Tim Wright		Lemmings	
085365d385a5	Gian Luca Gaiba		Dylan Dog 8 - La Clessidra di Pietra	
085896b55e20			Manhunter I	
085bf3576361			Dinosaur Detective Agency	
08728598a494	Chris Link		BackStage	
087b8b9acbf3			Manhunter I	
087c69677603	Frantisek Fuka			
089714e32666			A Prehistoric Tale	
089f585cc985	Chris Huelsbeck		Caribbean Disaster	
08b5d6e12094	Karsten Obarski		Amegas	
08bed6ef5185			Motorhead	
08e2d2e27885			Rhapsody In Blue	
08ec833dcc3a			King's Quest IV	
090406a41af5	Gian Luca Gaiba		Dylan Dog 3 - Storia di Nessuno	
090eef18db22	Thomas Lopatic		Zoom!	
092cad2276ba	Tim Bartlett		Kid Gloves II	
094c80db4f33	Chris Huelsbeck		Turrican II	
094d05f28016			A Prehistoric Tale	
094fbaaddc44	Gian Luca Gaiba		Time Runners 19 - Il Principe dell`incubo	
0957814dc7ee	Pierre-Eric Loriaux		Cabal	
0958590e9699			Toki (Atari ST)	
0966a9a7a2cd	Chris Huelsbeck~Rudolf Stember		Factor 5	
0967710bf723			Magnificent Force Music Collection 2	
0974b4aa567b	Chris Huelsbeck		Gem'X	
099894631f9d	Matthias Steinwachs		AmberMoon	
09a2502e6716			Manhunter I	
09a9ad7448d5			Insects In Space	
09aafc9ed835		Anarchy	Earwax Collection 1	
09c027956640		Titus	Wild Streets	1989
09c0a38e6b47			Dyter-07	
09cefd3d1954	Gian Luca Gaiba		Simulman 8 - Il Giardino Virtuale	
09cf6624bc16	Brian Johnston~Tim Wright		Lemmings	
09d4a596b6ed		The Jungle Command	Music Invasion Vol. I	1988
09d843091529	Gian Luca Gaiba		Time Runners 23 - Il Monarca del Tempo	
09d880a69381			Cedric and the Lost Sceptre	
09ea9af6e1ce			Dynamite Dux	
09f7a47744f1		Anarchy	Earwax Collection 1	
09fbf85e0260	Chris Glaister		Lost Patrol	
0a09e81e1b0b			His Master's Noise	
0a14bdf6e11a	Rudolf Stember		Mr.Nutz	
0a18358babe1	Matt Furniss		Space Harrier II	
0a25bc3a42e4	Hannes Seifert		1869	
0a276a1020f9			Rise Of The Dragon	
0a2da84b25a5			Wings Of Death (Atari ST)	
0a2e1574fde2			King's Quest IV	
0a31fb0da31c			Australopiticus Mechanicus	
0a337289e96b			Manhunter I	
0a3e826365a1			Rhapsody In Blue	
0a422ccb19f6			CJ In The USA	
0a44a7e3465c	Rudolf Stember		Mad TV	
0a4c7c95f6bf			Super Street Fighter II: TNC	
0a4f131d62eb			SubStation	
0a4f9b419ae1			Rick Dangerous	
0a64c78525cc			His Master's Noise	
0a699012dc21			Spot	
0a84503506fe	Brian Johnston		Lemmings (demo)	
0a885577f70c			The Settlers	
0aa21bebdfb8	Lorenzo Toni		Dylan Dog - Gli Uccisori	
0aafd95079c1			Manhunter II	
0abe97ca212b			Summer Olympiad	
0acdbb9ac4d0	Gian Luca Gaiba		L'Uomo Ragno 3 - Destino Incrociato!	
0acfbc31f716			Rhapsody In Blue	
0adbb1547fc9		The Lost Boys	Life's A Bitch	
0ae9f7714e45	Jonathan Dunn		Operation ThunderBolt	
0aea31541c7c			His Master's Noise	
0aee9338e0f1	Patrick Phelan		Lotus III	
0af44e34d411		Sierra		
0b1528de75c5			Classix 2	
0b37d41438f3	Gian Luca Gaiba		Tex - Piombo Caldo	
0b57c28a7416		Inner Circle	Insignificant Demo	
0b612e994cd2			Space Quest I	
0b7439e815a3			Wings	
0b7d47599bd4	Claude Abromont		Bush Buck	
0b86862fa8c2	Gian Luca Gaiba		Dylan Dog 6 - Maelstrom	
0b95c48bacfb			Space Quest I	
0b983f5a7f7c	Sławomir Mrożek		Draggy And Croco	
0b9a41a936c9		TyneSoft	Winter Challenge	1988
0ba4c201c603			His Master's Noise	
0bac3f8240df			Super Cauldron	
0bb38735420f			Imperial	
0bbe356a0588			Infestation	
0bfc9f5c498b			Simon The Sorcerer	
0c011be9914a			Manhunter II	
0c043c763309			Wings Of Fury	
0c08c71e4464	Claude Abromont		Bush Buck	
0c0d449c9411	Jail~Matthew Simmonds		Skizzo Demo II	
0c11acdd5f96	Frederic Hahn		Music Examples Part II	
0c2fb4f5c6aa	Brian Johnston		Lemmings (demo)	
0c368085c983			onEscapee	
0c5384ab7023			Motorhead	
0c5f09a8b676			Wings Of Death	
0c8034822d9b	Richard Ede		Brian The Lion	
0c89cc4e8045			Monster Business	
0c8b227a93b8			Where in Time is Carmen Sandiego?	
0c98d3fd7c3f	Matt Furniss		Arabian Nights	
0c9e0aea0b74		Titanics	Titan Trax	
0cd2f11607cb	Richard Ede		Brian The Lion	
0cd552bba65d			Crime Does Not Pay	
0cd8d6e84566	Mark Knight		Wing Commander	
0cdc402db986	Klaus Ude		Lin Wu's Challenge	
0ce70396d784			Manhunter II	
0d346fffb89a	Slaughter~The Bax	Confusion	Pankracy	
0d3c37963884			Manhunter I	
0d43131c716d	Darren Wood		X-It	
0d59a1d690b4	Sławomir Mrożek		Draggy And Croco	
0d5ac5f2bfaa			Simon The Sorcerer	
0d5b7ab00c75	Gian Luca Gaiba		L'Uomo Ragno 1 - Il ritorno di Hobgoblin	
0d5f1063c3a6			Where in USA is Carmen Sandiego?	
0d5fc5ec7c18		Iris	Noise From Heaven 2	
0d64197eb14e			Rise Of The Dragon	
0d6b70c19833	Jean Baudlot		Castle Warrior	
0d87ff22b9bc			Donald Duck's Playground	
0d94bc2a7676	Jonathan Dunn~Matthew Cannon		Batman The Movie	
0d9615f46b20	Matt Furniss		Arabian Nights	
0da030ab8bf7			Police Quest I	
0db7302ed447		Ringard	Megademo	
0dbfcd973311			Einmal Kanzler Sein	
0dc4e059e187		The Assembly Line~US Gold	Sphericule	1990
0dded0e35061			Manhunter II	
0de8e578df7a			Superman	
0dfe66a44184			The Games: Summer Edition	
0e0cd8c413df		Spaceballs	Wish We Were In Italy	
0e168c96b8c9			Spirit Of Excalibur	
0e2552681f0d	Barry Leitch		Gilbert - Escape From Drill	
0e3080c401a1			Les Portes Du Temps	
0e406aa468bf	Gian Luca Gaiba		Simulman 4 - Il Mondo Simulato	
0e54629d5895			Astaroth	
0e5cb32d0c53			Amiga Soccer	
0e696cc16c09			Crack Down	
0e77e3a3bb4f	Chris Huelsbeck		Gem'Z	
0e781fa1359f			King's Quest III	
0e8a5337a1da	Hannes Seifert		1869	
0e8b73d6624c	Jean Baudlot		Cruise for a Corpse	
0ea743b11729	Gian Luca Gaiba		Dylan Dog 1 - La Regina delle Tenebre	
0eadfd4e0a6b	Matthias Steinwachs		AmberMoon	
0ec80a3cdad1	Matthias Steinwachs		Lionheart (demo)	
0ece57a08b17			Federation Of Free Traders	
0ed836f1ebba			His Master's Noise	
0ee335547bdf			Duckula	
0ef6f1d58311	Brian Johnston~Tim Wright		Lemmings	
0efa3bee968f	Rudolf Stember		Mad TV	
0f114f0703ee	Gian Luca Gaiba		Diabolik 12 - Terrore a Teatro	
0f28353041b9			onEscapee	
0f2d5517c19b			Obsession (Atari STE)	
0f3eb1abb65a	George Allen		Venus The Flytrap	
0f416d8a28eb			onEscapee	
0f419e75bfcc	Andrew Barnabas		Cool Spot	
0f4550da2df2			SuperCars	
0f48ce5c3411	Mark Knight		Battletoads	
0f4bd17867e8			Manhunter I	
0f60e45ec447	Patrick Phelan		Lotus III	
0f6ab8aa61a0	Barry Leitch		Impossamole	
0f6df0c7b7b8			Lotus	
0f82793ad832			Stellar 7	
0f889ccfb419			Spot	
0f91c90212bd			Manhunter II	
0f92abce98df	Matt Bates		Deuteros	
0f9bc598ad42			Everton FC	
0f9d58409125			Super Street Fighter II: TNC	
0f9f1a590641	Thomas Lopatic		Rainbow Arts Slideshow	
0fb8dbb770f9			Shadow Dancer	
0fb9f085bc27	Nils Ruzicka		Langnese's - Stoppt den Calippo-Fresser	
0fc303505e80			King's Quest I	
0fdd81eacae2	Gian Luca Gaiba		Dylan Dog 2 - Ritorno al Crepuscolo	
0fe2e5ea4de9			Who Framed Roger Rabbit?	
0fe70652433c			Where in Time is Carmen Sandiego?	
0ff80a32e1cc			His Master's Noise	
100798e93731	Hannes Seifert		1869 (AGA)	
101b63e85b70	Joerg Schwiezer~Rudolf Stember		Flies	
102c81c68284	Gian Luca Gaiba		Tex 7 - El Morisco	
1043e592b33f			War In Middle Earth	
105b04f9e2b7			Quick & Silva	
1078d6df3175			Where in USA is Carmen Sandiego?	
10796466c071	Gian Luca Gaiba		Diabolik 3 - La Fuga	
1079dcc684a9		Dynamix~Electronic Arts	Sky Fox II	1988
107ebd5c0053			Liquid Kids	
107ef893907f	Frederic Bouquerel		Overdrive - Civil Defense Unit	
1082bb9a814f	Rudolf Stember		Freak Out	
109a0762c670	Fabio Cortese~Gian Luca Gaiba		Tex 8 - Dramma al Circo	
10a4ef20263f	Adam Skorupa		ABC Chemii	
10bc7976c763			Donald Duck's Playground	
10bf9f484095			King's Quest IV	
10cce1fd00f3	Lorenzo Toni		Dylan Dog - Gli Uccisori	
10d8f1e8a795	Hannes Seifert		1869 (AGA)	
10d91967ffb9	Christophe Fevre		Prehistorik	
10e012ec2879			His Master's Noise	
10e27ac25beb			New York Warriors	
10f7954b9790	Richard Ede		Brian The Lion	
111452f4ab26		AN Cool	M-Demo 3	
111bbd640933			Kid Chaos	
111f5bebab5f	Mark Knight		Wing Commander	
1129df6690e2			Federation Of Free Traders	
112ab401a45b	Jezz Woodroffe~Philip Nixon		Elvira II	
1145bb5a3a4a			Titus The Fox	
114e1c57fdcb		Iris	Noise From Heaven 3	
1156c7f8d590			Spirit Of Excalibur	
115c8ccbdc96	Rudolf Stember		Mad TV	
115cc1f7e217	Thomas Lopatic		In Eighty Days Around The World	
117cfb6f4217	Fabio Cortese		Tex 10 - Kento Non Perdona	
